subject_id,session_idx,decision,fused_score,fidelity_thr,fidelity_pass,mean_recon_error,anomaly_zone,llr,fidelity_ip,fidelity_bc,elapsed_ms,is_genuine,attempt_type
s047,7,ACCESS_GRANTED,0.9999948159944343,0.99999,True,0.0256344061344862,normal,0.6849933568549015,0.2649679365581367,0.7942938671842291,556.3223361968994,True,genuine
s047,8,ACCESS_GRANTED,0.9999999995700546,0.99999,True,0.025304554030299187,normal,0.8735782249971553,0.47373964378047656,0.8390438928873293,536.8242263793945,True,genuine
s048,5,ACCESS_GRANTED,0.9999993455431355,0.99996,True,0.014304890297353268,normal,0.7627493581642183,0.3919244868406219,0.8381286498745275,532.0258140563965,True,genuine
s048,6,ACCESS_GRANTED,0.9999648398305568,0.99996,True,0.014525044709444046,normal,0.6776368220019916,0.31283030023138536,0.653274780298916,868.2763576507568,True,genuine
s048,7,ACCESS_GRANTED,0.9999980083643987,0.99996,True,0.014117366634309292,normal,0.7494225176530819,0.35189523212040047,0.8166507758883196,879.8022270202637,True,genuine
s048,8,ACCESS_GRANTED,0.9999998656459884,0.99996,True,0.012927665375173092,normal,0.8688466429992981,0.36347640464286807,0.7634043757169241,879.4217109680176,True,genuine
s049,5,ACCESS_GRANTED,0.9999790491285332,0.99648,True,0.023724175989627838,normal,0.609085352401803,0.35381574376373864,0.7501832121477414,629.0178298950195,True,genuine
s049,6,ACCESS_GRANTED,0.9972606360135308,0.99648,True,0.02291029877960682,normal,0.4710484916033116,0.2771978695248404,0.7410911056511296,545.5076694488525,True,genuine
s049,7,ACCESS_GRANTED,0.9999705300596656,0.99648,True,0.025884229689836502,normal,0.6533243214567579,0.2764224630159608,0.7029414812329616,523.5249996185303,True,genuine
s049,8,REJECT_SESSION,0.9964792699905608,0.99648,False,0.01813879981637001,normal,0.46479481783149174,0.28160945048714137,0.689130288812289,519.0794467926025,True,genuine
s050,5,ACCESS_GRANTED,0.9999999999722016,0.99914,True,0.01593496836721897,normal,0.8067274877451774,0.6888924988081284,0.8607781864903379,672.1329689025879,True,genuine
s050,6,ACCESS_GRANTED,0.9999999880931195,0.99914,True,0.01413033902645111,normal,0.7655874869042071,0.4831226188178054,0.7835271200446792,1358.0906391143799,True,genuine
s050,7,REJECT_SESSION,0.9991353622820001,0.99914,False,0.015108427032828331,normal,0.7114740480318019,0.08049529601053307,0.6538354361627793,532.9432487487793,True,genuine
s050,8,ACCESS_GRANTED,0.9999999311448476,0.99914,True,0.01460354309529066,normal,0.7763801506405851,0.40041913456343553,0.7725933474958547,558.6347579956055,True,genuine
s051,5,ACCESS_GRANTED,0.9969402519222648,0.03774,True,0.017805639654397964,normal,0.5121078750788685,0.34632692133978743,0.7450181310471408,540.6954288482666,True,genuine
s051,6,ACCESS_GRANTED,0.8918168862424383,0.03774,True,0.01893964409828186,normal,0.31690778248400503,0.3060455028354009,0.8415965735448037,523.9918231964111,True,genuine
s051,7,ACCESS_GRANTED,0.9985899896668041,0.03774,True,0.018403414636850357,normal,0.5743639562716942,0.3305545216576425,0.7826111531599107,552.8967380523682,True,genuine
s051,8,REJECT_SESSION,0.03773616313609737,0.03774,False,0.014976411126554012,normal,0.20725798806333534,0.16864584820159897,0.7367152242189342,531.7080020904541,True,genuine
s052,5,REJECT_SESSION,0.9999999999999947,1.0,False,0.019762730225920677,normal,0.7965031725223706,0.9058396758418035,0.9657473838940396,524.1999626159668,True,genuine
s052,6,REJECT_SESSION,0.9999999999999964,1.0,False,0.021878570318222046,normal,0.8517415468571065,0.8644175915865608,0.9607831319356075,519.0427303314209,True,genuine
s052,7,REJECT_SESSION,0.9999999999999996,1.0,False,0.019941546022892,normal,0.913827324351529,0.8859393836832827,0.9646617104446582,533.2427024841309,True,genuine
s052,8,REJECT_SESSION,0.9999999999952356,1.0,False,0.02090386115014553,normal,0.6207872728389241,0.8198085697642579,0.9433626019746956,526.8819332122803,True,genuine
s053,5,ACCESS_GRANTED,0.9999992651664582,0.99328,True,0.019590960815548897,normal,0.8686843880607349,0.6296823711545654,0.8665208338925752,508.81052017211914,True,genuine
s053,6,ACCESS_GRANTED,0.9999873392307697,0.99328,True,0.01948530785739422,normal,0.8530042517559241,0.4531184864000131,0.791908354262122,861.1335754394531,True,genuine
s053,7,ACCESS_GRANTED,0.9999994234569862,0.99328,True,0.02028641477227211,normal,0.8359038676712938,0.6926914496033022,0.8736107527412856,824.8088359832764,True,genuine
s053,8,REJECT_SESSION,0.9932783015840575,0.99328,False,0.018420163542032242,normal,0.864538618010306,0.013493345937850376,0.5594618164898424,859.0993881225586,True,genuine
s054,5,ACCESS_GRANTED,0.6288503329153552,0.62885,True,0.013945077545940876,normal,0.4794184988723779,0.12439958627174591,0.7180175666114996,658.5087776184082,True,genuine
s054,6,ACCESS_GRANTED,0.9237564473519211,0.62885,True,0.015144482254981995,normal,0.3751773502630202,0.34457162542160513,0.7690532567699729,535.3248119354248,True,genuine
s054,7,ACCESS_GRANTED,0.9995940468504312,0.62885,True,0.015010138042271137,normal,0.5718908199819281,0.44392804710378947,0.7370496383208246,532.0076942443848,True,genuine
s054,8,ACCESS_GRANTED,0.9733388400893149,0.62885,True,0.013408186845481396,normal,0.5039378884934609,0.26530949998504244,0.766879086666903,537.8015041351318,True,genuine
s055,5,ACCESS_GRANTED,0.9999823497480863,0.89164,True,0.015387975610792637,normal,0.8219556329230349,0.7301793602787997,0.8939057010675071,515.0539875030518,True,genuine
s055,6,ACCESS_GRANTED,0.996486819028147,0.89164,True,0.016397790983319283,normal,0.655287554768277,0.5033855776596342,0.8435961593498617,537.970781326294,True,genuine
s055,7,ACCESS_GRANTED,0.9982033768452387,0.89164,True,0.015905162319540977,normal,0.7073050143488908,0.4832239410429454,0.8296829318563284,525.6929397583008,True,genuine
s055,8,REJECT_SESSION,0.8916375092469143,0.89164,False,0.019484249874949455,normal,0.7479330563169535,0.0286922698009896,0.6743023725106221,551.18727684021,True,genuine
s056,5,ACCESS_GRANTED,0.9999996709533646,0.99622,True,0.018649930134415627,normal,0.833261533033729,0.7133881418623412,0.9075475351814768,523.4074592590332,True,genuine
s056,6,ACCESS_GRANTED,0.999302377185381,0.99622,True,0.018764233216643333,normal,0.6235151637072078,0.45934702928285276,0.8444136367758671,579.4227123260498,True,genuine
s056,7,ACCESS_GRANTED,0.9998782846150307,0.99622,True,0.018167806789278984,normal,0.6012025357005213,0.5924153633876397,0.8637056072944082,519.8085308074951,True,genuine
s056,8,REJECT_SESSION,0.9962150786427082,0.99622,False,0.020392360165715218,normal,0.7222382106573598,0.2721261564552903,0.7044402383710335,544.6591377258301,True,genuine
s057,5,ACCESS_GRANTED,0.9992597144565687,0.25762,True,0.017651263624429703,normal,0.5549082009860985,0.597484295277522,0.8643497389040639,526.167631149292,True,genuine
s057,6,ACCESS_GRANTED,0.9880054118368735,0.25762,True,0.01549790520220995,normal,0.4312439886353149,0.5564663638534509,0.8632991490796742,512.9950046539307,True,genuine
s057,7,ACCESS_GRANTED,0.8723008440482962,0.25762,True,0.017225338146090508,normal,0.3859001268065853,0.43030306031440074,0.8402412594998466,529.8597812652588,True,genuine
s057,8,ACCESS_GRANTED,0.25762105013917747,0.25762,True,0.018509401008486748,normal,0.2618158111709177,0.37738333632943855,0.8302152621708702,520.3940868377686,True,genuine
s022,6,REJECT_SESSION,1.8248445401432576e-05,0.99996,False,0.01948530785739422,normal,0.019209699556139867,0.0015881161231080044,0.2858123173374665,527.9252529144287,False,impostor
s031,8,REJECT_SESSION,0.0005126496823629152,0.40266,False,0.011488682590425014,normal,0.12171524255626333,0.03453541934044122,0.5074240768369074,523.3376026153564,False,impostor
s028,8,REJECT_SESSION,0.003184576122205966,0.99777,False,0.013023472391068935,normal,0.2823048915901165,0.014505482828326715,0.5858173860464981,524.3973731994629,False,impostor
s007,6,REJECT_SESSION,0.007246419661878652,0.11549,False,0.018166691064834595,normal,0.3432519664743933,0.007522092495797285,0.6640174651391131,792.8876876831055,False,impostor
s007,8,REJECT_SESSION,0.0003622611952215188,0.11549,False,0.018926585093140602,normal,0.14007815426834422,0.03145959976591297,0.6327094987997957,801.8121719360352,False,impostor
s021,6,REJECT_SESSION,4.532780039989116e-05,0.99705,False,0.018764233216643333,normal,0.06653235437159123,2.0977209151706787e-05,0.4782059239965707,828.1681537628174,False,impostor
s030,7,REJECT_SESSION,0.00011029395227267204,0.99998,False,0.013219439424574375,normal,0.067675350477418,0.024989085633348396,0.5449192665557516,735.6791496276855,False,impostor
s038,6,REJECT_SESSION,3.222190430071945e-05,1.0,False,0.012528933584690094,normal,0.02292726250176942,0.00010458996808347853,0.6912085637632253,527.6191234588623,False,impostor
s016,5,REJECT_SESSION,4.999304412929659e-05,0.99795,False,0.027572471648454666,normal,0.03771867754958041,0.005197344072477839,0.608605384418277,518.1684494018555,False,impostor
s035,8,REJECT_SESSION,3.55481052338341e-05,0.99999,False,0.018509401008486748,normal,0.04957540621118551,0.0021687048043288566,0.48323422159039575,557.3947429656982,False,impostor
s056,5,REJECT_SESSION,0.0001871982819888713,0.99622,False,0.01669313758611679,normal,0.01608790074743465,0.1320582823431456,0.6661429029765809,525.9659290313721,False,impostor
s052,5,REJECT_SESSION,0.6318791030693134,1.0,False,0.013945077545940876,normal,0.3050372107709819,0.1489707449288998,0.5318361837561737,550.7590770721436,False,impostor
s033,5,REJECT_SESSION,0.00011966316004906952,1.0,False,0.012250020168721676,normal,0.07248090268303586,0.02183202699621718,0.4517440756343313,526.4465808868408,False,impostor
s044,6,REJECT_SESSION,0.003994045777712082,0.99146,False,0.013031446374952793,normal,0.07881561474430009,0.19225527658394384,0.759025406829543,535.4006290435791,False,impostor
s042,5,REJECT_SESSION,3.420714685300082e-05,1.0,False,0.013240126892924309,normal,0.029899406796663447,0.009474364356805279,0.6203733896242077,512.3858451843262,False,impostor
s024,5,REJECT_SESSION,0.0002895795581366678,0.99978,False,0.013945077545940876,normal,0.11825794087919875,0.0029087940233119515,0.6935012369823328,565.9539699554443,False,impostor
s044,7,REJECT_SESSION,0.0012110766993782783,0.99146,False,0.012086833827197552,normal,0.09355560096481352,0.11675293149235273,0.6957065046813586,544.5396900177002,False,impostor
s039,8,REJECT_SESSION,8.669234407325931e-05,0.99986,False,0.019306499511003494,normal,0.08087332345699402,0.01784140924915765,0.5151845209617406,546.3171005249023,False,impostor
s046,5,REJECT_SESSION,0.00012678969376074314,0.36476,False,0.020857885479927063,normal,0.09813229424016907,0.01952009389057765,0.5517622016263387,515.1669979095459,False,impostor
s015,6,REJECT_SESSION,0.0006764821445622951,0.90296,False,0.02291029877960682,normal,0.03270399756094561,0.11656324704123232,0.6893063090969316,523.8099098205566,False,impostor
s047,7,REJECT_SESSION,0.0005992762868999168,0.99999,False,0.009631323628127575,normal,0.08067160141035554,0.05134203536880211,0.689147291360286,530.3189754486084,False,impostor
s046,8,REJECT_SESSION,0.00033475961095342496,0.36476,False,0.019306499511003494,normal,0.0854875681116794,0.05588089280249844,0.7059367050269111,555.9196472167969,False,impostor
s005,7,REJECT_SESSION,0.00039511269523145165,0.99999,False,0.024764003232121468,normal,0.05860716410557326,0.07000529640748238,0.806838908961888,533.3197116851807,False,impostor
s042,8,REJECT_SESSION,0.00033536148676526346,1.0,False,0.01342257671058178,normal,0.10266627326805539,0.037137793714602435,0.6548312389773181,543.1289672851562,False,impostor
s003,7,REJECT_SESSION,5.506461234549114e-05,0.86069,False,0.01492208894342184,normal,0.03801935109411443,0.0006406552191809396,0.8636216491618581,544.9786186218262,False,impostor
s011,6,REJECT_SESSION,3.727334455437592e-05,0.82343,False,0.01948530785739422,normal,0.05636454086736704,0.022515839023999114,0.40607893404364076,805.0837516784668,False,impostor
s012,5,REJECT_SESSION,7.770538006035968e-05,0.98784,False,0.011280307546257973,normal,0.019810185092118186,0.10386191520855938,0.6408821032116094,858.0291271209717,False,impostor
s053,8,REJECT_SESSION,0.0068362954092649544,0.99328,False,0.014231029897928238,normal,0.255620996581561,0.11162192876049198,0.5891905111770164,852.2813320159912,False,impostor
s033,8,REJECT_SESSION,2.9189065332431943e-05,1.0,False,0.01342257671058178,normal,0.025627038395488633,0.0104177204417164,0.44521863306004444,755.9504508972168,False,impostor
s007,5,REJECT_SESSION,0.00013685420476802543,0.11549,False,0.013240126892924309,normal,0.0890153471180664,0.0026233702779010553,0.7635560707430097,536.4987850189209,False,impostor
s022,7,REJECT_SESSION,0.00016956017920725109,0.99996,False,0.013219439424574375,normal,0.10142159945561056,0.0004277155747247757,0.5050415390609901,552.4084568023682,False,impostor
s026,5,REJECT_SESSION,0.00025294849289591047,0.99995,False,0.012250020168721676,normal,0.14182935821815432,0.008010942347427701,0.6329345284993051,526.5815258026123,False,impostor
s013,7,REJECT_SESSION,3.216429061884179e-05,0.93831,False,0.02205415815114975,normal,0.024097707288021554,0.009199153369965346,0.7494412772478801,549.675703048706,False,impostor
s043,8,REJECT_SESSION,0.00010505008994359271,0.99975,False,0.013083524070680141,normal,0.07307500941713423,0.05119901575587353,0.43208626261609345,540.0290489196777,False,impostor
s028,5,REJECT_SESSION,8.594328530410991e-05,0.99777,False,0.016626236960291862,normal,0.07237712324961593,0.02521464868480339,0.6210277343118306,550.9333610534668,False,impostor
s026,6,REJECT_SESSION,0.00018720503393618567,0.99995,False,0.012099379673600197,normal,0.06796308732632174,0.06024095075886961,0.5892352089201864,561.8808269500732,False,impostor
s039,5,REJECT_SESSION,2.6070068452378178e-05,0.99986,False,0.02258726768195629,normal,0.046155130192337177,0.001534261762937226,0.4274960499381768,557.9378604888916,False,impostor
s050,7,REJECT_SESSION,0.00013209515152947285,0.99914,False,0.016299482434988022,normal,0.07785915240360598,0.012504433162753216,0.6486743906515572,540.766716003418,False,impostor
s049,8,REJECT_SESSION,0.00041615761988625377,0.99648,False,0.011488682590425014,normal,0.09560846003279322,0.08389452726538423,0.5055456702898651,541.7618751525879,False,impostor
s019,5,REJECT_SESSION,0.00014527606144244294,0.99999,False,0.013725846074521542,normal,0.09654585675302711,0.00758146649358845,0.5692377721844291,532.1648120880127,False,impostor
s020,6,REJECT_SESSION,0.00011605296842270617,0.97055,False,0.013574004173278809,normal,0.06097590901579429,0.06480450391085647,0.5966853013512196,553.2898902893066,False,impostor
s012,8,REJECT_SESSION,6.668864967624783e-05,0.98784,False,0.013965186662971973,normal,0.0834165430212967,0.008604165254378075,0.54594818841717,526.1187553405762,False,impostor
s030,6,REJECT_SESSION,0.00044157663693074524,0.99998,False,0.015144482254981995,normal,0.11622252032563621,0.010464161763759139,0.6843220386134875,533.9570045471191,False,impostor
s049,5,REJECT_SESSION,0.00018349683092064962,0.99648,False,0.02044600248336792,normal,0.07470361321896382,0.0710692761138159,0.4855615821152753,556.4894676208496,False,impostor
s010,6,REJECT_SESSION,5.645823012381854e-05,0.99783,False,0.015826283022761345,normal,0.08537346754062645,0.0009581084554337509,0.5484882169861881,542.4151420593262,False,impostor
s005,7,REJECT_SESSION,0.00019306003257021353,0.99999,False,0.02041490748524666,normal,0.12473500485156103,0.005345132420436991,0.5500482081589152,544.651985168457,False,impostor
s040,7,REJECT_SESSION,0.0003347203421409444,1.0,False,0.01480114459991455,normal,0.1179514154353862,0.022571477888116743,0.42905161468074937,608.7017059326172,False,impostor
s056,6,REJECT_SESSION,0.0014822609372618272,0.99622,False,0.015978176146745682,normal,0.2595677053779764,0.015145350857420121,0.6012321474027003,874.8769760131836,False,impostor
s055,8,REJECT_SESSION,2.586342208372135e-05,0.89164,False,0.010926096700131893,normal,0.05173337570286197,7.66810463455523e-05,0.6185127277059084,860.9042167663574,False,impostor
s004,7,REJECT_SESSION,0.00011447097482387808,0.9915,False,0.02028641477227211,normal,0.0922352129885121,0.023980721828383757,0.4817627390735892,852.3659706115723,False,impostor
s057,6,REJECT_SESSION,0.00020213362135681185,0.25762,False,0.013574004173278809,normal,0.0933778348792604,0.053262455779680355,0.7377430328501613,569.3399906158447,False,impostor
s027,8,REJECT_SESSION,0.00037002777532983954,0.99961,False,0.008610483258962631,normal,0.11873783551086632,0.01001006344247919,0.6697750420304914,1307.8749179840088,False,impostor
s020,8,REJECT_SESSION,0.00011378113565721235,0.97055,False,0.014934588223695755,normal,0.11707317630188159,0.0009426332250776231,0.49453379781721746,579.521894454956,False,impostor
s041,6,REJECT_SESSION,2.83321043508746e-05,0.99569,False,0.014857178553938866,normal,0.039238846331707704,0.013145809778840997,0.5221182011951065,516.3989067077637,False,impostor
s018,5,REJECT_SESSION,0.0005206616538168433,0.99995,False,0.02044600248336792,normal,0.1257966171970701,0.06338782269736036,0.6348101238382733,546.2496280670166,False,impostor
s039,7,REJECT_SESSION,0.00015860581754934057,0.99986,False,0.011776813305914402,normal,0.03783933515352972,0.09344017504565351,0.6612703498613731,513.857364654541,False,impostor
s046,7,REJECT_SESSION,0.0003467694910283502,0.36476,False,0.01683344878256321,normal,0.1129965987701982,0.060253905900523576,0.5665211717556001,526.686429977417,False,impostor
s010,5,REJECT_SESSION,0.002893026299541699,0.99783,False,0.01593496836721897,normal,0.19327251225482253,0.07060243701591916,0.7666941137377014,535.5105400085449,False,impostor
s036,7,REJECT_SESSION,2.354894173565408e-05,0.99979,False,0.019941546022892,normal,0.02579349989417421,0.024321024161295748,0.23440710824853545,527.8620719909668,False,impostor
s028,8,REJECT_SESSION,0.007918720504365616,0.99777,False,0.014046394266188145,normal,0.1902524084323501,0.18129040001684057,0.6559146101936454,539.4649505615234,False,impostor
s041,5,REJECT_SESSION,2.834378939806402e-05,0.99569,False,0.014304890297353268,normal,0.028850634505275783,0.02040920287213585,0.5511305434589133,554.2159080505371,False,impostor
s040,7,REJECT_SESSION,8.807821515246677e-05,1.0,False,0.016096850857138634,normal,0.06638210025900917,0.01034001186064635,0.4957194008595688,530.7729244232178,False,impostor
s029,5,REJECT_SESSION,6.981138241213226e-05,0.99826,False,0.01448131538927555,normal,0.10167696007332364,0.0019506001064169723,0.61627635556016,557.2621822357178,False,impostor
s047,7,REJECT_SESSION,0.00027280880759560945,0.99999,False,0.021860839799046516,normal,0.12586816865563602,0.0009517920082870444,0.4397850212521666,517.0881748199463,False,impostor
s019,6,REJECT_SESSION,0.00011003997661926725,0.99999,False,0.01585477776825428,normal,0.08821499382932309,0.001660893019304486,0.5737170779512553,524.4278907775879,False,impostor
s008,5,REJECT_SESSION,0.00010106272528121649,0.98614,False,0.012250020168721676,normal,0.09364355475428421,0.018360856393664554,0.6421925929480393,527.3938179016113,False,impostor
s004,8,REJECT_SESSION,0.00022740761471649318,0.9915,False,0.010396625846624374,normal,0.14135096099260833,0.004313867038736883,0.5091806171256169,527.4865627288818,False,impostor
s022,5,REJECT_SESSION,0.07982186798938216,0.99996,False,0.01669313758611679,normal,0.140849587554607,0.5596435920753574,0.9005825235706963,774.2300033569336,False,impostor
s010,7,REJECT_SESSION,6.491918313124298e-05,0.99783,False,0.02028641477227211,normal,0.0474330226169035,0.007736987468617114,0.8088979385943036,826.1723518371582,False,impostor
s037,5,REJECT_SESSION,0.0013787929184873365,0.99042,False,0.01592213101685047,normal,0.17979684659822784,0.05333607033938833,0.7459204425561342,866.4617538452148,False,impostor
s036,8,REJECT_SESSION,5.6755256757588126e-05,0.99979,False,0.013083524070680141,normal,0.05166410773665953,0.020877640494246362,0.443879698402819,740.1127815246582,False,impostor
s020,7,REJECT_SESSION,0.039714596706893215,0.97055,False,0.01733173243701458,normal,0.3547459193008424,0.0408044389723931,0.619647238204891,534.4946384429932,False,impostor
s057,8,REJECT_SESSION,0.0005477478016121807,0.25762,False,0.02820746786892414,normal,0.18471366796747063,0.00038266299354792636,0.7312815612385285,553.9693832397461,False,impostor
s029,6,REJECT_SESSION,0.0004606972430287389,0.99826,False,0.015978176146745682,normal,0.20875076909563087,0.0027199459698711197,0.6939310200703078,514.0876770019531,False,impostor
s031,6,REJECT_SESSION,4.913879000761827e-05,0.40266,False,0.014857178553938866,normal,0.024827305792267072,0.013418625526926875,0.6352221715496761,553.2529354095459,False,impostor
s039,7,REJECT_SESSION,5.579095226287632e-05,0.99986,False,0.013219439424574375,normal,0.07527030008737651,0.011948801434777527,0.41880084867804696,506.6959857940674,False,impostor
s026,8,REJECT_SESSION,0.00011379649040968453,0.99995,False,0.02000446990132332,normal,0.08690158555958859,0.02108880956940313,0.5838287415025157,591.0160541534424,False,impostor
s049,8,REJECT_SESSION,3.368283791608509e-05,0.99648,False,0.012927665375173092,normal,0.014551324290051364,0.04389533724120146,0.5822343064459172,523.4692096710205,False,impostor
s013,5,REJECT_SESSION,0.004965020330235468,0.93831,False,0.019730830565094948,normal,0.17708800203791508,0.19783967986669218,0.6813717927589056,508.1648826599121,False,impostor
s036,7,REJECT_SESSION,0.00024714689368175144,0.99979,False,0.017693229019641876,normal,0.12422091865519559,0.01435532938673013,0.4130078181551357,524.7893333435059,False,impostor
s022,5,REJECT_SESSION,0.00010146440348087886,0.99996,False,0.027572471648454666,normal,0.02670621595738479,0.11320729879514577,0.6148625855746449,526.8955230712891,False,impostor
s021,6,REJECT_SESSION,5.2251713351261984e-05,0.99705,False,0.020466703921556473,normal,0.04161556439386201,0.022226197725481248,0.5583869126109245,545.2370643615723,False,impostor
s027,8,REJECT_SESSION,5.133937424601066e-05,0.99961,False,0.013729456812143326,normal,0.04986016816167466,0.005968691934539977,0.5381943854324918,571.3315010070801,False,impostor
s041,6,REJECT_SESSION,0.0005146479715575466,0.99569,False,0.015144482254981995,normal,0.1661172651866309,0.03424301449328938,0.6747226708867027,569.2720413208008,False,impostor
s032,8,REJECT_SESSION,8.104660088562828e-05,0.13731,False,0.022505735978484154,normal,0.06194918457322087,0.02925307644491376,0.7403378706523821,528.3057689666748,False,impostor
s021,6,REJECT_SESSION,0.00037719946154925454,0.99705,False,0.01413033902645111,normal,0.11329564810285297,0.018697336242580007,0.648862808576528,545.2940464019775,False,impostor
s015,5,REJECT_SESSION,4.2547546872571944e-05,0.90296,False,0.027572471648454666,normal,0.03017483584892165,2.1866238808746954e-05,0.5861440279902731,522.4111080169678,False,impostor
s027,6,REJECT_SESSION,6.029588363145695e-05,0.99961,False,0.01312712486833334,normal,0.09128010785684118,0.002876406670468654,0.3303720891811905,539.4842624664307,False,impostor
s007,7,REJECT_SESSION,0.0007678421121812613,0.11549,False,0.02081061340868473,normal,0.18764100359789293,0.03258084230924581,0.6151418103400965,527.5599956512451,False,impostor
s033,8,REJECT_SESSION,0.0003558821001627655,1.0,False,0.025304554030299187,normal,0.051639419780694196,0.07974288419547951,0.7429767160661729,816.2651062011719,False,impostor
s007,7,REJECT_SESSION,0.00023912664597750176,0.11549,False,0.013828428462147713,normal,0.06414333882472875,0.0598581665856628,0.7139583464595133,850.2001762390137,False,impostor
s013,8,REJECT_SESSION,2.8075976285163492e-05,0.93831,False,0.012927665375173092,normal,0.03321791768380424,0.015569456072891836,0.6429281418231162,860.0740432739258,False,impostor
s034,8,REJECT_SESSION,0.00022117355308762127,0.74692,False,0.016103066504001617,normal,0.12677878432024997,0.007535942602510245,0.5933565773227302,678.6201000213623,False,impostor
s031,8,REJECT_SESSION,5.907867683829174e-05,0.40266,False,0.019484249874949455,normal,0.008146926653881574,0.034899282180978625,0.6782759274034689,584.0368270874023,False,impostor
s057,7,REJECT_SESSION,0.0019430214391878634,0.25762,False,0.016279326751828194,normal,0.22952854428213204,0.028702946188324037,0.7612375272354471,534.4376564025879,False,impostor
s018,6,REJECT_SESSION,2.7762559911981006e-05,0.99995,False,0.013031446374952793,normal,0.03546805657939341,7.117478193322251e-05,0.5487629887407648,564.6660327911377,False,impostor
s007,6,REJECT_SESSION,6.912510518828941e-05,0.11549,False,0.01312712486833334,normal,0.09624453634777501,0.0031893291517312724,0.5262101277282297,533.4227085113525,False,impostor
s007,5,REJECT_SESSION,0.00034327305686042187,0.11549,False,0.0176660418510437,normal,0.04316971348690443,0.11555981704486833,0.5971267505886153,550.4970550537109,False,impostor
s057,6,REJECT_SESSION,0.00010764201980423116,0.25762,False,0.021034449338912964,normal,0.06530736964024665,0.058294270355291146,0.6760245879129713,544.5764064788818,False,impostor
s047,8,REJECT_SESSION,5.42837854413156e-05,0.99999,False,0.020392360165715218,normal,0.04681317995451992,0.009890465356195359,0.46251745088535834,527.461051940918,False,impostor
s034,6,REJECT_SESSION,0.00013822778413079403,0.74692,False,0.018157457932829857,normal,0.09919309508643454,0.02113641395004924,0.5631420582435661,545.6047058105469,False,impostor
s022,5,REJECT_SESSION,0.0006392140806447532,0.99996,False,0.019379956647753716,normal,0.06597413982771252,0.20618665268219605,0.7225172799076621,550.6777763366699,False,impostor
s053,7,REJECT_SESSION,0.0012141056022088748,0.99328,False,0.020361486822366714,normal,0.24217932384571095,0.00013310744922998932,0.5862337987054669,524.7876644134521,False,impostor
s040,8,REJECT_SESSION,0.0028314460485482,1.0,False,0.02698707766830921,normal,0.20285096626863497,0.017447535099327813,0.44305131632898,562.2332096099854,False,impostor
s029,8,REJECT_SESSION,2.2909388269634394e-05,0.99826,False,0.019484249874949455,normal,0.024919123625090477,0.005697206807239213,0.5946220495843968,546.2296009063721,False,impostor
s019,6,REJECT_SESSION,0.0001119991161473097,0.99999,False,0.013353466056287289,normal,0.07602978000909347,0.010728997500228507,0.6147816596842033,530.6861400604248,False,impostor
s042,6,REJECT_SESSION,7.953378592004748e-05,1.0,False,0.008881861343979836,normal,0.07869012827155397,0.015029719047973207,0.5017311371918893,553.4040927886963,False,impostor
s002,7,REJECT_SESSION,0.00024343375689560675,0.06049,False,0.012990929186344147,normal,0.06849998245844222,0.08017604837444067,0.6466648475700567,541.0962104797363,False,impostor
s027,5,REJECT_SESSION,0.00022535524561217025,0.99961,False,0.015113623812794685,normal,0.09763154202362805,0.016294969227100563,0.5951114630028826,524.3101119995117,False,impostor
s043,6,REJECT_SESSION,0.0004912012186021556,0.99975,False,0.009890316985547543,normal,0.1833334305637039,2.134514622916031e-06,0.3352449427124429,518.9547538757324,False,impostor
s012,5,REJECT_SESSION,0.011450135957196626,0.98784,False,0.02270418219268322,normal,0.20671015733774417,0.32437996392225127,0.7838042922757805,588.8221263885498,False,impostor
s049,8,REJECT_SESSION,8.900391434494375e-05,0.99648,False,0.014934588223695755,normal,0.09007290746992623,0.0056215432627879595,0.4859948863494648,821.5639591217041,False,impostor
s025,7,REJECT_SESSION,0.0003391408887033668,1.0,False,0.015108427032828331,normal,0.12311793912124527,0.0029819931773151535,0.6624401161399929,834.8727226257324,False,impostor
s046,8,REJECT_SESSION,5.405918295049918e-05,0.36476,False,0.025304554030299187,normal,0.029883706007340027,8.413165466120312e-05,0.7114293497993798,934.0407848358154,False,impostor
s038,8,REJECT_SESSION,4.364921772578916e-05,1.0,False,0.02698707766830921,normal,0.03631682457050008,0.026463438597526645,0.49279156791034945,608.9015007019043,False,impostor
s055,8,REJECT_SESSION,0.0008294620550311074,0.89164,False,0.01813879981637001,normal,0.17493460957109705,0.061230743911637825,0.8454957837508038,555.4254055023193,False,impostor
s027,5,REJECT_SESSION,0.00011111570925640088,0.99961,False,0.020814411342144012,normal,0.09864269966624656,0.00045051906287507193,0.5031007056700841,540.9877300262451,False,impostor
s038,8,REJECT_SESSION,0.00010253873689335371,1.0,False,0.029138747602701187,elevated,0.06830732112147392,0.014743100050584747,0.6033714807344159,530.3218364715576,False,impostor
s029,5,REJECT_SESSION,0.0001839392516320018,0.99826,False,0.017072878777980804,normal,0.10167447936951003,0.029781085575853006,0.7093217129216821,539.353609085083,False,impostor
s032,6,REJECT_SESSION,0.00017365733569130174,0.13731,False,0.009890316985547543,normal,0.0702643099930045,0.09696102009611046,0.6527756849015147,513.0829811096191,False,impostor
s030,7,REJECT_SESSION,4.714834378601308e-05,0.99998,False,0.018403414636850357,normal,0.05414302765864962,0.0001745146769584532,0.4965905981732773,542.2177314758301,False,impostor
